TimestepsSoFar,loss_pol_surr,loss_pol_entpen,EpRewMean,ev_tdlam_before,loss_ent,EpLenMean,loss_kl,EpisodesSoFar,loss_vf_loss,TimeElapsed,EpThisIter
308736,-0.008459672,0.0,-1.1235342433961484,-0.7691860198974609,0.21865162,931.37,0.0024354444,339,2.712719e-05,1049.7007055282593,0
309248,-0.009062844,0.0,-1.123471909976469,0.6193384528160095,0.20290996,931.37,0.0045615872,340,0.00015722179,1050.2043867111206,1
309760,-0.011142158,0.0,-1.123471909976469,-0.8676220178604126,0.22770679,931.37,0.0112951705,340,3.5888577e-05,1050.7042481899261,0
310272,-0.001912551,0.0,-1.123264025726194,0.8547813445329666,0.2844112,931.37,0.0011373822,341,0.00048457895,1051.2168321609497,1
310784,-0.011175863,0.0,-1.123264025726194,-0.005778074264526367,0.20292416,931.37,0.006177247,341,0.00020552674,1051.7218930721283,0
311296,-0.0039080847,0.0,-1.1256315394804401,0.27351510524749756,0.15739207,931.37,0.00054165896,342,0.00022528652,1052.2752406597137,1
311808,-0.0052838693,0.0,-1.1256315394804401,0.21435058116912842,0.20059976,931.37,0.006175679,342,0.0001444778,1052.8519294261932,0
312320,-0.0048961192,0.0,-1.1288482232877346,0.7386217415332794,0.16593477,931.37,0.0055653974,343,4.5031215e-05,1053.3973655700684,1
312832,-0.0019979868,0.0,-1.1288482232877346,-0.09808695316314697,0.19072329,931.37,0.0034975703,343,9.048014e-06,1053.9114151000977,0
313344,-0.0073515084,0.0,-1.1308375228885839,0.44175511598587036,0.20366564,931.37,0.0015456217,344,0.00010274248,1054.4457082748413,1
313856,-0.0041883057,0.0,-1.1308375228885839,-0.8573871850967407,0.1668066,931.37,0.0029431838,344,3.4787186e-05,1054.9714884757996,0
314368,-0.003942496,0.0,-1.1295783218431288,0.906316302716732,0.20511867,931.37,0.0010084432,345,3.2712527e-05,1055.5003983974457,1
314880,-0.004025884,0.0,-1.1295783218431288,-0.5413169860839844,0.14199072,931.37,0.0018075645,345,6.9016637e-06,1056.045091867447,0
315392,-0.0035264436,0.0,-1.1350739427875403,0.8461111187934875,0.16499943,931.37,0.0005480702,346,0.0001193136,1056.5741772651672,1
315904,-0.0012758495,0.0,-1.1350739427875403,-1.5019721984863281,0.14655699,931.37,0.00043797583,346,2.7356351e-05,1057.09938621521,0
316416,-0.007660926,0.0,-1.1357701127117061,0.3037930727005005,0.13681138,931.37,0.0040590414,347,3.4496014e-05,1057.678842306137,1
316928,-0.004503605,0.0,-1.1357701127117061,-1.7689673900604248,0.14061832,931.37,0.0032858625,347,8.33158e-06,1058.332796573639,0
317440,-0.0012189178,0.0,-1.1366471034007848,0.5726088881492615,0.14032629,931.37,0.0012329735,348,2.7968998e-05,1058.863594532013,1
317952,-0.009390632,0.0,-1.1366471034007848,-0.4542657136917114,0.120420404,931.37,0.004003111,348,5.441857e-06,1059.3715062141418,0
318464,-0.00014285743,0.0,-1.134582027772815,0.5155728757381439,0.117377385,931.37,0.00032663238,349,6.4851985e-05,1059.9343984127045,1
318976,-0.00031072646,0.0,-1.134582027772815,-0.6831684112548828,0.134118,931.37,0.00014170355,349,3.6268234e-06,1060.539553642273,0
319488,-0.001606884,0.0,-1.1374116939962478,0.6637467443943024,0.11981805,931.37,0.0021734666,350,7.793131e-05,1061.1042640209198,1
320000,-0.0011286065,0.0,-1.1374116939962478,-0.6158239841461182,0.11651683,931.37,0.0010511873,350,1.1149823e-05,1061.6687123775482,0
320512,-0.0010484643,0.0,-1.1405606556866688,0.6985737383365631,0.113275066,931.37,0.0009869615,351,3.4327877e-05,1062.2814183235168,1
321024,-0.0013962816,0.0,-1.1405606556866688,-0.16971290111541748,0.08369255,931.37,0.0016254385,351,3.6645356e-06,1062.8458786010742,0
321536,-0.00035511144,0.0,-1.0474064885160848,0.03753238916397095,0.10646894,941.37,0.00070871436,352,8.5697786e-05,1063.4643731117249,1
322048,-0.0014736191,0.0,-1.0474064885160848,-1.1887614727020264,0.116977505,941.37,0.0017745348,352,1.8464572e-05,1064.008423089981,0
322560,-0.00126216,0.0,-1.0504210887214078,-0.7987748384475708,0.12825318,941.37,0.0015016195,353,3.7105732e-05,1064.5861189365387,1
323072,-0.003095856,0.0,-1.0504210887214078,-0.6383119821548462,0.11891647,941.37,0.0010091673,353,3.1522432e-06,1065.2316670417786,0
323584,-0.0022479151,0.0,-0.9550675780706064,-0.9247018098831177,0.14415562,951.3,0.0007864345,354,7.047935e-05,1065.8378295898438,1
324096,-0.0046627615,0.0,-0.9550675780706064,-0.9687778949737549,0.12295487,951.3,0.002572554,354,1.6470856e-05,1066.3608725070953,0
324608,-0.008096979,0.0,-0.9562445040726518,0.7144420444965363,0.16549526,951.3,0.0023342625,355,0.041069943,1066.9421679973602,1
325120,-0.0021804161,0.0,-0.9562445040726518,0.02907705307006836,0.13343465,951.3,0.00029588747,355,0.00090758473,1067.5154867172241,0
325632,-0.004133313,0.0,-0.955297704457174,0.39412832260131836,0.15784876,951.3,0.0027618916,356,0.0011102507,1068.0890626907349,1
326144,-0.00013859011,0.0,-0.955297704457174,0.2934538722038269,0.09877008,951.3,2.9750672e-05,356,0.00017950975,1068.7226090431213,0
326656,-0.0010636225,0.0,-0.9556534344150056,0.0058800578117370605,0.12992169,951.3,0.0006090844,357,0.0014488383,1069.280586719513,1
327168,-0.006821405,0.0,-0.9556534344150056,-0.8740544319152832,0.13931738,951.3,0.0041605337,357,1.4949879e-05,1069.787188053131,0
327680,-0.0033453954,0.0,-0.9572843154700833,-0.7108238935470581,0.16303249,951.3,0.0017766887,358,6.5727225e-05,1070.306571483612,1
328192,-0.0040229913,0.0,-0.960935281749967,0.9787303581833839,0.15037745,951.3,0.00068528263,359,0.00056154944,1070.8169338703156,1
328704,-0.0060052816,0.0,-0.960935281749967,-0.11002743244171143,0.081885375,951.3,0.0009146101,359,0.002475928,1071.3303792476654,0
329216,-0.0017689243,0.0,-0.9570756359387329,0.4553736448287964,0.12399718,951.3,0.0011087325,360,0.009293441,1071.988554239273,1
329728,-0.001287669,0.0,-0.9570756359387329,-0.5280652046203613,0.1113141,951.3,0.0012290968,360,0.00019391812,1072.579218864441,0
330240,-0.0039708167,0.0,-0.9572020420283064,0.6551094651222229,0.14367105,951.3,0.0041977563,361,0.00051247503,1073.1071927547455,1
330752,-0.021561917,0.0,-0.9572020420283064,-0.08025610446929932,0.12928133,951.3,0.028299825,361,9.603312e-05,1073.6251454353333,0
331264,-0.004644605,0.0,-1.053707525584239,0.5718582570552826,0.16345766,941.3,0.0033754902,363,0.0320905,1074.1287579536438,2
331776,-0.0014791805,0.0,-1.053707525584239,-0.36094915866851807,0.13959727,941.3,0.0007853524,363,5.424414e-05,1074.632711648941,0
332288,-0.0073201675,0.0,-0.9560057741380866,0.6352039277553558,0.18279244,951.3,0.003511218,364,0.00013521567,1075.1474816799164,1
332800,-0.0012069996,0.0,-0.9560057741380866,-0.4699594974517822,0.20418064,951.3,0.0010436864,364,6.6616536e-05,1075.7152662277222,0
333312,-0.0030310731,0.0,-1.054256607337309,0.6878701150417328,0.19788371,941.8,0.002310651,366,0.02846565,1076.3089392185211,2
333824,-0.0032996912,0.0,-1.054256607337309,-2.0908162593841553,0.17576075,941.8,0.002218236,366,0.00013116346,1076.871549129486,0
334336,-0.014719541,0.0,-1.0563439471602973,0.10195130109786987,0.15412037,941.8,0.00040877488,367,0.09809901,1077.4486339092255,1
334848,-0.0027214582,0.0,-1.0563439471602973,-0.7212705612182617,0.09353266,941.8,0.0003179088,367,0.005350965,1077.9997613430023,0
335360,-0.0009534843,0.0,-1.250954419268817,0.5551461577415466,0.14069025,922.72,0.000596507,370,0.8261056,1078.5192470550537,3
335872,-0.005847007,0.0,-1.250954419268817,-0.7946699857711792,0.18910052,922.72,0.0014642578,370,0.0064942692,1079.022715806961,0
336384,-0.006367445,0.0,-1.2500428718315364,-0.24758493900299072,0.20394655,922.72,0.0019150043,371,0.0017769869,1079.5203564167023,1
336896,-0.0016645705,0.0,-1.2500428718315364,0.11183631420135498,0.16976404,922.72,0.001152619,371,0.00046773505,1080.0145092010498,0
337408,-0.0035818368,0.0,-1.2509678663852393,0.4097995162010193,0.15019442,922.72,0.0027222016,372,0.001423667,1080.518290758133,1
337920,-0.003288202,0.0,-1.2509678663852393,-0.5046579837799072,0.15122117,922.72,0.0019281735,372,0.009115581,1081.018077135086,0
338432,-0.0018860148,0.0,-1.2501014148571448,-0.03263378143310547,0.17743504,922.72,0.0016070633,373,0.004213242,1081.5236477851868,1
338944,-0.0014935313,0.0,-1.2501014148571448,-1.4857847690582275,0.16007504,922.72,0.0031125317,373,0.00026400402,1082.0179870128632,0
339456,-0.01040009,0.0,-1.2494205575491717,0.8457827270030975,0.13049105,922.72,0.006663541,374,0.003522117,1082.519079208374,1
339968,-0.009194454,0.0,-1.2494205575491717,-0.4935876131057739,0.07238821,922.72,0.0037070666,374,0.0065564145,1083.0734162330627,0
340480,-0.0023487285,0.0,-1.2480945802476466,0.5944943428039551,0.087448046,922.72,0.0004931797,375,0.004432437,1083.5851275920868,1
340992,-0.00024852157,0.0,-1.2480945802476466,-0.4482065439224243,0.08138417,922.72,0.00016221585,375,0.0013667607,1084.0820598602295,0
341504,-0.002660919,0.0,-1.2458040518815667,-0.2982896566390991,0.07930809,922.72,0.0012165424,376,0.0017442596,1084.600560426712,1
342016,-0.0018612668,0.0,-1.2458040518815667,-0.13637661933898926,0.08867129,922.72,0.0004432202,376,0.00037285866,1085.1542592048645,0
342528,-0.0011157673,0.0,-1.1474075439865772,0.7667558640241623,0.096727535,932.3,0.00029072812,377,0.0005939027,1085.6742866039276,1
343040,-0.002485016,0.0,-1.1474075439865772,-1.2757282257080078,0.13188085,932.3,0.00056891504,377,0.000480098,1086.1729674339294,0
343552,-0.008178983,0.0,-1.147553550327334,-0.3104909658432007,0.1515256,923.38,0.0015436171,378,0.0006318874,1086.6846873760223,1
344064,-0.0068979743,0.0,-1.147553550327334,-0.715217113494873,0.115206346,923.38,0.0014810606,378,0.00010395138,1087.1994636058807,0
344576,-0.00479661,0.0,-1.150064095105916,-0.06721305847167969,0.1024784,923.38,0.0018585993,379,0.00031238163,1087.703669309616,1
345088,-0.0016448246,0.0,-1.150064095105916,-4.025235652923584,0.08236527,923.38,0.0006746504,379,7.701837e-05,1088.2064187526703,0
345600,-0.0013189409,0.0,-1.144590911517296,0.9011442214250565,0.087775715,923.38,0.00024121057,380,0.00039132952,1088.7134087085724,1
346112,-0.0110904705,0.0,-1.144590911517296,-0.7418191432952881,0.0785311,923.38,0.002255309,380,0.0005395451,1089.2114219665527,0
346624,-0.0028552655,0.0,-1.1438513961888481,0.8053939789533615,0.10229479,923.38,0.0014272933,381,0.00075171323,1089.717256784439,1
347136,-0.0017525172,0.0,-1.1438513961888481,-0.33482182025909424,0.10701068,923.38,0.00043189386,381,7.330075e-05,1090.2257165908813,0
347648,-0.0020558094,0.0,-1.14069794077145,-0.07601940631866455,0.19965811,923.38,0.0010242672,382,0.00044317567,1090.7261564731598,1
348160,-0.001429731,0.0,-1.14069794077145,-3.231999397277832,0.15365925,923.38,0.0006046814,382,0.0001785091,1091.2261946201324,0
348672,-0.0005876906,0.0,-1.1416971996749319,-0.21972918510437012,0.20971203,923.38,0.0021129232,383,9.6993084e-05,1091.7338647842407,1
349184,-0.013369816,0.0,-1.1416971996749319,-2.5373475551605225,0.17250791,923.38,0.005308345,383,4.5634406e-05,1092.2351939678192,0
349696,-0.004895878,0.0,-1.143972403064608,-0.5207377672195435,0.109379455,923.38,0.0008682019,384,0.00025390126,1092.7466278076172,1
350208,-0.004107639,0.0,-1.143972403064608,-0.6543909311294556,0.0877632,923.38,0.0016116502,384,3.8708444e-05,1093.2465567588806,0
350720,-0.0023070187,0.0,-1.1387705316427814,0.7629941701889038,0.09065931,923.38,0.0008798144,385,0.00020656877,1093.781643152237,1
351232,-0.0005597938,0.0,-1.1387705316427814,-0.16043806076049805,0.08290502,923.38,0.00032500204,385,4.388156e-05,1094.2931950092316,0
351744,-0.0002446361,0.0,-1.2303248100074777,0.8611599951982498,0.14859553,913.38,0.0005334459,387,0.009800344,1094.8271894454956,2
352256,-0.00087710284,0.0,-1.2303248100074777,-1.6763226985931396,0.11474624,913.38,0.0014130559,387,8.985931e-05,1095.4272229671478,0
352768,-0.0044265427,0.0,-1.2334103211749545,-0.540722131729126,0.12179862,913.38,0.0011918605,388,0.00011893222,1096.08678150177,1
353280,-0.011027681,0.0,-1.2334103211749545,-2.7023751735687256,0.13839176,913.38,0.013788194,388,3.885147e-05,1096.6877977848053,0
353792,-0.0031071631,0.0,-1.2344717404052858,0.3162844181060791,0.117215835,913.38,0.0044384426,389,8.336689e-05,1097.2790877819061,1
354304,-0.0016222149,0.0,-1.2344717404052858,-2.6889102458953857,0.1119373,913.38,0.001016904,389,1.3704601e-05,1097.8966836929321,0
354816,-0.008673025,0.0,-1.232536676736172,-0.8290747404098511,0.136486,913.38,0.002797066,390,6.570515e-05,1098.6099424362183,1
355328,-0.0025910493,0.0,-1.232536676736172,-1.872666835784912,0.1363394,913.38,0.0019937786,390,5.9592698e-05,1099.206502199173,0
355840,-0.010785846,0.0,-1.2358151589253608,-1.0885181427001953,0.19943242,913.38,0.008131423,391,6.360498e-05,1099.7084429264069,1
356352,-0.0040198043,0.0,-1.2358151589253608,-2.4397006034851074,0.16339345,913.38,0.0014451556,391,5.9449572e-05,1100.2537167072296,0
356864,-0.0024672952,0.0,-1.2358400860539087,-0.022986412048339844,0.17712103,913.38,0.0018731145,392,2.1770222e-05,1100.7710993289948,1
357376,-0.001264818,0.0,-1.239260438316341,0.6460700333118439,0.17301771,913.38,0.0031405136,393,2.3910983e-05,1101.2832996845245,1
357888,-0.0050399965,0.0,-1.239260438316341,-0.7618483304977417,0.14517546,913.38,0.0014966258,393,6.3599044e-05,1101.8071229457855,0
358400,-0.0045247693,0.0,-1.2396131456788884,0.5362760126590729,0.16164415,913.38,0.0028727166,394,4.7725036e-05,1102.4031507968903,1
358912,-0.0017085765,0.0,-1.2396131456788884,-0.7240544557571411,0.13732699,913.38,0.0019001653,394,3.241266e-05,1102.888892173767,0
359424,-0.0013106819,0.0,-1.2384411826033452,0.7801298499107361,0.13845547,913.38,0.00076389743,395,0.000101582176,1103.478102684021,1
359936,-0.001190091,0.0,-1.2384411826033452,-1.6185557842254639,0.12440789,913.38,0.00029237813,395,0.00061869156,1104.0638799667358,0
360448,-0.0024284925,0.0,-1.2334415366067149,0.62168088555336,0.15056989,913.38,0.0005744381,396,0.00013703443,1104.621731042862,1
360960,-0.019848384,0.0,-1.2334415366067149,-2.237961769104004,0.19594494,913.38,0.009982953,396,5.687319e-05,1105.2652213573456,0
361472,-0.0035801455,0.0,-1.2363673795483985,-0.384982705116272,0.19420221,913.38,0.0018074773,397,6.507951e-05,1105.8785128593445,1
361984,-0.0029515754,0.0,-1.2363673795483985,-1.8671801090240479,0.1528968,913.38,0.0018019996,397,2.5237046e-05,1106.445924282074,0
362496,-0.0032156701,0.0,-1.239544831004562,-0.8118146657943726,0.16835378,913.38,0.0023044783,398,3.4626857e-05,1107.0652763843536,1
363008,-0.008473827,0.0,-1.239544831004562,-7.07234001159668,0.15820378,913.38,0.0018358531,398,1.7356653e-05,1107.5870144367218,0
363520,-0.0021489933,0.0,-1.2358053992765565,0.9283636063337326,0.13992527,913.38,0.0011293348,399,0.0031830878,1108.1313316822052,1
364032,-0.011990586,0.0,-1.2358053992765565,-0.3616119623184204,0.09307519,913.38,0.0048009786,399,0.0046068174,1108.7842960357666,0
364544,-0.0004974771,0.0,-1.2353249170571783,0.19206935167312622,0.065837964,913.38,0.00030878728,400,0.018796803,1109.4078345298767,1
365056,-0.000931751,0.0,-1.2353249170571783,-1.5752341747283936,0.06669238,913.38,0.0010427806,400,0.00029529518,1110.0806558132172,0
365568,-0.00087624043,0.0,-1.136342827869936,0.796657606959343,0.100279264,922.92,0.0008681856,401,0.0032907026,1110.927182674408,1
366080,-0.005960008,0.0,-1.136342827869936,-0.959384560585022,0.12454529,922.92,0.002406201,401,6.972721e-05,1111.5724670886993,0
366592,-0.007916125,0.0,-1.1381829089119035,0.06196558475494385,0.1977104,922.92,0.003927854,402,0.00025080514,1112.143480539322,1
367104,-0.0020947536,0.0,-1.1381829089119035,-0.40020084381103516,0.21622448,922.92,0.0018382148,402,4.2289726e-06,1112.7010145187378,0
367616,-0.009144863,0.0,-1.0443016483062657,-0.8521952629089355,0.19329387,932.7,0.0036047916,403,0.00010747745,1113.4299960136414,1
368128,-0.0026622955,0.0,-1.0443016483062657,-4.302064418792725,0.14920902,932.7,0.008639749,403,4.048056e-05,1114.0921528339386,0
368640,-0.0006529093,0.0,-1.137082954363259,0.294156551361084,0.20076294,923.16,0.0007611653,405,0.029728137,1114.7061281204224,2
369152,-0.0037448183,0.0,-1.137082954363259,-3.055752754211426,0.24855767,923.16,0.0024134456,405,7.075252e-05,1115.2629368305206,0
369664,-0.00538202,0.0,-1.1391222974667294,0.30621904134750366,0.2788863,923.16,0.003413604,406,0.000120270335,1115.7835059165955,1
370176,-0.0033802316,0.0,-1.1391222974667294,0.7014896869659424,0.13546161,923.16,0.0015863428,406,0.0001468268,1116.447232246399,0
370688,-0.0028131548,0.0,-1.1408770439451397,0.32963788509368896,0.24466439,923.16,0.00045189826,407,2.9462008e-05,1117.0389778614044,1
371200,-0.0023572214,0.0,-1.1408770439451397,-0.3018221855163574,0.21371226,923.16,0.0015747583,407,5.9959334e-06,1117.5528700351715,0
371712,-0.001874839,0.0,-1.1424609357597326,0.15637469291687012,0.22392376,923.16,0.0003127337,408,1.1939166e-05,1118.1248366832733,1
372224,-0.0033814162,0.0,-1.1424609357597326,-1.8051464557647705,0.23782435,923.16,0.0013963961,408,4.9667774e-06,1118.6932594776154,0
372736,-0.002442792,0.0,-1.2385950805578725,0.7639579176902771,0.23628494,913.37,0.0020835195,410,0.014524164,1119.253621339798,2
373248,-0.0024580937,0.0,-1.2385950805578725,-0.2894926071166992,0.17709914,913.37,0.00041431037,410,0.000516674,1119.8080027103424,0
373760,-0.008291382,0.0,-1.2391724635457393,-0.01984536647796631,0.16500466,913.37,0.0039588558,411,0.0071329116,1120.4285349845886,1
374272,-0.0021283305,0.0,-1.2391724635457393,-0.27176594734191895,0.1279846,913.37,0.0019124092,411,0.0005324726,1121.137137889862,0
374784,-0.00064935675,0.0,-1.1413799711802837,-0.4838515520095825,0.20312223,923.32,0.001206276,412,0.00054168934,1121.7559010982513,1
375296,-0.0010261498,0.0,-1.1413799711802837,-0.4553251266479492,0.19599104,923.32,0.001562728,412,7.971751e-05,1122.2915089130402,0
375808,-0.00234607,0.0,-1.1378447584844147,-1.5045166015625,0.189318,923.32,0.0009934459,413,6.768736e-05,1122.8585729599,1
376320,-0.0038540605,0.0,-1.1378447584844147,-2.91556453704834,0.15890871,923.32,0.0019455297,413,5.967965e-06,1123.5274181365967,0
376832,-0.0016536545,0.0,-1.1376337082922268,-0.9690160751342773,0.18888023,923.32,0.0014697928,414,8.833009e-05,1124.1032395362854,1
377344,-0.0018961523,0.0,-1.1376337082922268,-2.5590767860412598,0.20990527,923.32,0.0023832764,414,2.38467e-05,1124.8080751895905,0
377856,-0.008096958,0.0,-1.1389257081832052,0.13772571086883545,0.1718295,923.32,0.0030506244,415,0.035524342,1125.3359344005585,1
378368,-0.008124151,0.0,-1.1389257081832052,0.42272520065307617,0.16226386,923.32,0.0013481408,415,0.0011249448,1125.8249497413635,0
378880,-0.0021279687,0.0,-1.1376327555347299,-0.22671198844909668,0.23214044,923.32,0.004711439,416,0.0004116985,1126.3650515079498,1
379392,-0.0026733447,0.0,-1.1376327555347299,-0.36150872707366943,0.20296264,923.32,0.005882252,416,5.0500093e-05,1126.9424457550049,0
379904,-0.0019323272,0.0,-1.138115788697926,0.4705278277397156,0.23162553,923.32,0.0032932176,417,0.0067761233,1127.5019505023956,1
380416,-0.00400187,0.0,-1.138115788697926,-1.4930615425109863,0.20802099,923.32,0.0025586877,417,0.00016576449,1128.256896018982,0
380928,-0.0070717335,0.0,-1.0400103889663392,0.7425417602062225,0.18725051,933.09,0.0021856478,418,0.019450163,1128.850504398346,1
381440,-0.004318963,0.0,-1.0400103889663392,-0.3041621446609497,0.14340499,933.09,0.00094153936,418,0.00015504946,1129.4112555980682,0
381952,-0.01807917,0.0,-1.0410976527630214,0.356722354888916,0.19169287,933.09,0.01001947,419,0.00031700244,1129.9704020023346,1
382464,-0.008578469,0.0,-1.0409189381489072,0.9782142098993063,0.17112345,933.09,0.0022781584,420,0.00068183837,1130.5010364055634,1
382976,-0.004706625,0.0,-1.0409189381489072,-0.08497059345245361,0.18442741,933.09,0.0021445798,420,0.0016665708,1131.0302829742432,0
383488,-0.003991703,0.0,-1.036836551473854,0.6547081768512726,0.17666756,933.09,0.0026028377,421,0.007750041,1131.7240097522736,1
384000,-0.0071705207,0.0,-1.036836551473854,-3.5311756134033203,0.16982663,933.09,0.0024293382,421,0.00011164194,1132.4156374931335,0
384512,-0.0064245556,0.0,-1.0342447408784525,0.9170982167124748,0.1432263,933.09,0.003216509,422,0.00012905191,1133.1320688724518,1
385024,-0.008745952,0.0,-1.0342447408784525,-2.052729606628418,0.16275182,933.09,0.0052656047,422,0.00010597169,1133.7381331920624,0
385536,-0.0023758654,0.0,-1.035861188150491,-0.09892845153808594,0.12553783,933.09,0.0013658849,423,0.000395211,1134.4719545841217,1
386048,-0.013886297,0.0,-1.035861188150491,-3.298868179321289,0.14374879,933.09,0.0070163338,423,2.7463535e-05,1135.0671882629395,0
386560,-0.002311313,0.0,-1.036729697918575,0.9348468482494354,0.1248996,933.09,0.0013250528,424,0.00011637352,1135.7062137126923,1
387072,-0.002006717,0.0,-1.036729697918575,-1.5012898445129395,0.09933654,933.09,0.00053948566,424,0.00012977178,1136.3186163902283,0
387584,-0.0040164553,0.0,-1.0354410963420404,0.8819244429469109,0.10759126,933.09,0.0019039992,425,0.00029133612,1136.8924615383148,1
388096,-0.0039419755,0.0,-1.0354410963420404,-0.7766398191452026,0.1550491,933.09,0.0034768304,425,0.00019712326,1137.447075843811,0
388608,-0.004910173,0.0,-1.0332192675238863,0.8357755541801453,0.13328783,933.09,0.0026331854,426,0.0002551678,1137.9862968921661,1
389120,-0.0011411393,0.0,-1.0332192675238863,-1.4121901988983154,0.10115484,933.09,0.0004520355,426,5.797271e-05,1138.6976699829102,0
389632,-0.001307467,0.0,-1.1281832873187132,0.6520755589008331,0.116315104,923.54,0.000588813,428,0.01028475,1139.2695624828339,2
390144,-0.00089354627,0.0,-1.1281832873187132,-2.320598602294922,0.12117532,923.54,0.0004787569,428,8.59492e-05,1139.8099632263184,0
390656,-0.0016572606,0.0,-1.1309487497722714,0.5550000667572021,0.13375455,923.54,0.00028447085,429,0.0015957858,1140.3489863872528,1
391168,-0.010923379,0.0,-1.1309487497722714,-0.46767890453338623,0.15056024,923.54,0.0030773676,429,0.00025996994,1140.8630850315094,0
391680,-0.0019839313,0.0,-1.12917094369725,0.5524912178516388,0.15361068,923.54,0.00067964423,430,0.001044726,1141.3724856376648,1
392192,-0.016540522,0.0,-1.12917094369725,-1.8231756687164307,0.18380801,923.54,0.0033425377,430,0.00016361236,1141.885039806366,0
392704,-0.0057854764,0.0,-1.1302656050182047,-0.07658147811889648,0.1479297,923.54,0.0033371476,431,7.138081e-05,1142.3966875076294,1
393216,-0.010748207,0.0,-1.1302656050182047,-0.9170058965682983,0.18673266,923.54,0.0086382255,431,2.2182878e-05,1142.8942873477936,0
393728,-0.0025686566,0.0,-1.125040040774031,0.8649051785469055,0.15448844,923.54,0.00070684415,432,0.000115289055,1143.4458565711975,1
394240,-0.0027610464,0.0,-1.125040040774031,-0.409504771232605,0.11968709,923.54,0.0013295909,432,3.5369743e-05,1143.9715185165405,0
394752,-0.0028203754,0.0,-1.1279198145688454,0.7356951832771301,0.14530429,923.54,0.0012969798,433,0.00046448337,1144.4986653327942,1
395264,-0.0013391096,0.0,-1.1279198145688454,-0.3230888843536377,0.17079538,923.54,0.001458186,433,0.00035212474,1145.0085809230804,0
395776,-0.002801353,0.0,-1.1279644995523952,0.42460185289382935,0.19714606,923.54,0.0017762778,434,0.014898278,1145.5128178596497,1
396288,-0.004163768,0.0,-1.1279644995523952,0.40582406520843506,0.17248753,923.54,0.0018030097,434,0.001585718,1146.0069150924683,0
396800,-0.004356696,0.0,-1.1267108851882566,-0.3181321620941162,0.18352094,923.54,0.0076768026,435,0.0010346709,1146.5068409442902,1
397312,-0.0054877456,0.0,-1.1267108851882566,-0.07845306396484375,0.19241394,923.54,0.0015285492,435,9.717688e-05,1147.004286289215,0
397824,-0.0024620695,0.0,-1.1266227925755878,0.8218466937541962,0.14742182,923.54,0.00063756114,436,0.00017974975,1147.513777256012,1
398336,-0.019488983,0.0,-1.1266227925755878,-0.7702735662460327,0.19245684,923.54,0.021486113,436,4.3606382e-05,1148.0432386398315,0
398848,-0.0062515717,0.0,-1.1261540825748513,0.8882136344909668,0.21886574,923.54,0.0024351235,437,0.00025241973,1148.6899676322937,1
399360,-0.0013284609,0.0,-1.1261540825748513,0.5461903810501099,0.20893943,923.54,0.0012373687,437,0.00011182494,1149.2332644462585,0
399872,-0.00398813,0.0,-1.1248943472558026,0.7178833782672882,0.18915245,923.54,0.0039646826,438,8.12584e-05,1149.777611732483,1
400384,-0.0005550254,0.0,-1.1248943472558026,-0.33690428733825684,0.18453498,923.54,0.0002740425,438,1.920168e-05,1150.3114767074585,0
400896,-0.0041901823,0.0,-1.1278601283314424,-1.4212827682495117,0.23153651,923.54,0.002512282,439,0.00016193416,1150.8297193050385,1
401408,-0.0022063255,0.0,-1.1278601283314424,-2.5411195755004883,0.20610432,923.54,0.0012060859,439,0.00013950793,1151.3794260025024,0
401920,-0.010523301,0.0,-1.125281855688426,0.6683995425701141,0.20080976,923.54,0.0067877555,440,0.00016144858,1152.1287705898285,1
402432,-0.00050629955,0.0,-1.125281855688426,-0.7088351249694824,0.1945163,923.54,0.0006663899,440,4.9888913e-05,1152.7678442001343,0
402944,-0.0069569093,0.0,-1.1264977282912063,-0.9538518190383911,0.16936225,923.54,0.009813296,441,6.350807e-05,1153.5956037044525,1
403456,-0.0057076467,0.0,-1.1264977282912063,-2.192300319671631,0.16339132,923.54,0.0054082973,441,2.5652436e-05,1154.2552053928375,0
403968,-0.0030525315,0.0,-1.127954247756314,-1.9692070484161377,0.11500536,923.54,0.0010395896,442,3.514186e-05,1154.8106746673584,1
404480,-0.0027289493,0.0,-1.127954247756314,-2.751554489135742,0.106117845,923.54,0.0012374198,442,4.584462e-06,1155.3605995178223,0
404992,-0.004712788,0.0,-1.1280311005761599,-0.6922694444656372,0.15123582,923.54,0.0030150292,443,5.8237118e-05,1155.916512966156,1
405504,-0.002977483,0.0,-1.1280311005761599,-0.7223925590515137,0.14329007,923.54,0.0012274161,443,4.9820796e-05,1156.459095954895,0
406016,-0.006612478,0.0,-1.1245643736070765,0.1439945101737976,0.171654,923.54,0.0022352599,444,0.0047738245,1157.07222366333,1
406528,-0.0023351195,0.0,-1.1216839580906675,0.3877496123313904,0.15014781,923.54,0.004477886,445,0.0119475145,1157.7081844806671,1
407040,-0.0012349072,0.0,-1.1216839580906675,-0.16826415061950684,0.08337503,923.54,0.0023354695,445,4.946406e-06,1158.494633436203,0
407552,-0.00016398448,0.0,-1.1199004845646545,0.3183559775352478,0.08595041,923.54,8.731003e-05,446,2.7824033e-05,1159.2479236125946,1
408064,-6.446056e-05,0.0,-1.1199004845646545,-0.015715360641479492,0.050078098,923.54,2.7653656e-05,446,1.5357544e-05,1160.0353064537048,0
