#{"t_start": 1623224005.2343886, "env_id": "ShipNav-v1"}
r,l,t
93.848692,309,16140.570846
92.305096,415,16154.725412
88.307795,669,16168.021572
85.127394,871,16191.083238
80.100199,1174,16218.07861
13.309411,503,16228.3407
77.189549,1356,16262.27779
86.641812,775,16283.036044
91.173612,474,16292.676862
83.375791,976,16317.819651
95.215871,149,16320.795269
94.903161,122,16323.270808
95.364503,150,16331.886873
94.508509,262,16337.165712
95.351249,164,16340.54487
94.924542,92,16342.485392
84.934139,140,16345.279403
80.222256,1169,16374.851787
93.567574,291,16380.719715
91.933887,409,16397.604316
90.380803,543,16408.4494
88.341688,30,16409.061677
85.992472,813,16430.222506
95.137792,95,16432.134005
95.157484,164,16435.415509
94.348735,277,16440.973903
90.919446,509,16458.490042
94.000329,88,16460.18024
90.367732,530,16471.119564
83.048166,997,16498.334801
93.553749,326,16505.043344
91.113031,491,16515.288918
88.27238,673,16535.799333
91.827706,449,16544.741155
91.896271,444,16560.777193
89.311634,608,16573.123762
-20.677241,327,16579.749473
93.442382,55,16580.884238
88.395192,668,16597.554957
88.842577,639,16615.753047
76.616182,1385,16649.576535
27.234756,963,16669.216389
-25.570657,246,16678.112487
87.95367,691,16692.192034
95.05936,188,16695.981924
92.368948,415,16712.952184
84.627605,898,16731.133293
-7.218721,736,16754.07952
-52.375713,354,16761.29073
88.626157,646,16779.02952
89.757547,573,16790.612376
88.834206,33,16791.284312
91.754254,454,16811.234292
95.338145,175,16814.805678
92.087092,413,16823.212111
84.890945,883,16846.488671
93.392083,342,16853.393136
90.235743,548,16864.457174
70.187878,1387,16901.966018
85.663071,828,16918.786275
93.685386,319,16936.529114
90.088758,560,16948.0708
95.326922,189,16952.067659
80.287394,1165,16981.24839
88.892058,635,17003.277065
93.220483,353,17010.5615
84.164703,928,17034.265722
-30.172277,319,17040.682498
94.839419,139,17043.457083
91.527756,467,17052.977383
93.924383,254,17069.077314
88.824353,34,17069.7653
85.768125,827,17086.568512
93.79548,308,17092.765108
90.753966,514,17111.368729
-50.454697,34,17112.072199
90.717416,510,17122.395416
-16.501366,362,17138.750099
84.549529,905,17157.110382
89.124864,620,17173.644676
33.418895,372,17181.216187
78.935557,1246,17212.672956
17.454162,425,17221.313865
-50.702055,1,17221.340329
87.874153,702,17242.234545
88.511724,656,17260.445495
-24.855236,364,17267.796284
92.151128,425,17276.372109
94.669721,77,17277.964503
95.119126,116,17280.281061
92.817108,381,17295.079425
92.343348,413,17303.417694
86.554139,188,17307.210849
91.666685,461,17316.50266
94.715043,240,17326.764606
13.006713,225,17331.372945
84.558775,902,17355.249678
94.467955,124,17357.769957
94.145927,248,17362.852442
-49.953051,1,17362.879106
91.343554,476,17372.490496
92.305961,405,17383.712333
92.608398,398,17391.790987
-5.271759,325,17398.327339
91.021229,506,17417.747377
-35.736566,125,17420.298249
94.787013,129,17422.920988
90.907394,506,17433.216777
6.890498,970,17460.735105
92.38549,379,17468.419922
94.383309,182,17472.093106
92.358872,49,17473.098989
17.598364,553,17489.183353
94.946188,220,17493.628629
93.051726,364,17501.009076
-15.66335,157,17504.219349
89.855341,565,17520.948213
83.789112,113,17523.274362
91.369347,478,17532.952354
94.560916,254,17541.433208
9.436731,374,17549.064926
89.539398,585,17560.965371
91.107048,498,17579.019454
92.508883,48,17579.97242
93.978733,296,17586.012467
95.304132,182,17589.663545
8.273311,686,17610.039107
91.645057,449,17619.19281
77.315769,15,17619.482518
80.506813,1154,17649.662512
83.161546,167,17653.10647
87.111686,747,17671.941348
0.226432,429,17680.632097
94.327311,75,17682.122015
86.676419,776,17702.165248
94.701713,172,17705.590932
94.652287,214,17709.943864
85.603324,838,17741.503095
-50.52614,1,17741.529861
91.991468,444,17750.504837
94.579727,158,17753.761438
87.217591,27,17754.33899
84.407199,917,17780.858868
92.703131,374,17788.391427
90.64575,517,17802.701485
90.657505,493,17812.697969
94.152743,83,17814.358707
91.767466,435,17831.154929
92.043768,435,17839.880554
94.574493,247,17844.87789
89.994106,568,17862.997926
87.853757,697,17876.757973
86.128348,813,17900.010354
83.78723,950,17919.390417
92.904784,124,17928.105854
79.074533,1239,17959.191647
95.184627,212,17963.526878
84.056611,934,17982.499193
88.615454,645,17999.528137
88.90062,625,18018.962476
90.967262,499,18028.786924
87.163182,743,18052.929861
95.378218,170,18056.404687
-29.345115,168,18059.79014
91.230804,479,18069.423846
89.483108,599,18090.437983
-53.850186,1,18090.464787
88.263594,675,18104.200397
94.698083,242,18109.220623
93.177842,234,18120.59132
90.424757,515,18131.207803
92.868456,385,18139.045399
94.806453,226,18143.667198
91.784095,452,18159.483336
95.434546,126,18162.036769
92.646055,370,18169.513425
94.141567,227,18174.093568
90.338916,545,18191.566154
90.215025,553,18202.917049
92.175155,421,18218.308862
92.702253,367,18225.732885
94.056009,287,18231.603558
88.591315,32,18232.258915
92.780014,383,18240.013421
95.350898,151,18253.471161
86.268132,800,18269.951131
93.495512,56,18271.077537
-9.737244,221,18275.690721
95.230028,116,18284.653647
82.426743,1033,18305.214728
91.938371,408,18319.882478
1.872037,910,18338.398871
84.363155,918,18363.704785
95.308161,117,18366.088585
89.225667,615,18382.593915
90.080452,562,18394.023335
92.342141,421,18410.14798
88.172689,664,18423.642586
92.598827,337,18430.522743
87.165717,729,18452.605539
85.845307,828,18485.488274
-33.01924,1873,18528.851783
87.058402,750,18547.795466
87.39871,726,18562.492808
89.933139,552,18580.274786
-46.693714,1,18580.301879
84.980477,867,18597.978577
94.603308,243,18610.402086
94.294659,248,18615.419147
88.545885,656,18628.806389
93.799096,200,18632.959295
13.139716,965,18657.438153
89.4125,56,18658.622806
92.771992,358,18671.398084
91.369098,466,18680.962515
78.001413,1302,18715.81525
95.482655,85,18717.573036
91.610717,467,18727.023922
90.781824,507,18745.044593
95.257887,169,18748.441827
92.754521,354,18755.56928
81.643597,1085,18782.948537
91.882275,423,18791.519842
94.53828,236,18806.261836
89.370068,598,18818.392761
81.278582,1089,18849.275581
95.020055,179,18852.926708
81.609654,1083,18880.317463
-0.697561,478,18890.129013
83.415605,975,18917.378805
94.953643,180,18921.084668
94.713906,86,18922.873671
93.436475,113,18925.183914
95.215481,125,18934.358742
23.150871,614,18946.876098
-10.293652,568,18966.578033
87.153707,724,18981.442516
89.985331,56,18982.604501
83.92327,947,19008.413497
89.738285,34,19009.110105
-34.075734,224,19013.66482
-18.018578,331,19020.415006
-18.375403,322,19032.296204
-27.077265,179,19035.94541
83.506607,966,19062.254741
84.350664,918,19081.006663
95.244321,156,19084.196639
94.49115,215,19092.920679
91.591564,58,19094.074577
-22.834137,327,19100.791044
-2.488144,527,19111.540202
10.483851,516,19129.348082
89.371304,610,19141.806674
21.828848,271,19147.405506
94.207815,63,19148.701459
91.723657,424,19164.676508
87.174373,744,19179.939344
7.033637,410,19200.362437
94.382837,131,19202.931371
94.996337,105,19204.994239
95.51188,151,19208.011807
92.927944,355,19215.043225
95.222969,206,19225.609985
7.780069,543,19236.305581
89.222732,614,19248.240088
93.385535,344,19258.059662
84.464414,909,19276.497252
94.733349,183,19285.062575
91.253776,468,19294.53086
10.17166,293,19300.49366
93.435052,83,19302.157073
89.451556,607,19320.836224
90.777383,46,19321.798149
83.812355,942,19350.302816
89.49899,585,19362.148462
93.836963,267,19367.565925
93.881166,82,19369.196937
94.024097,294,19379.095437
86.332155,795,19395.181082
82.224426,1050,19422.243256
3.069468,654,19442.910653
95.522673,137,19445.757888
95.167797,178,19449.380877
79.354323,1225,19477.168782
95.00028,221,19481.614723
93.168958,312,19487.958601
76.278423,1409,19519.876926
93.674122,306,19531.489854
93.369783,337,19538.440432
87.698971,707,19552.906258
93.753281,105,19555.09532
93.136294,327,19567.832058
91.720466,456,19577.102012
85.555117,846,19601.813304
91.889745,431,19610.540679
82.001338,20,19610.963605
-3.92336,158,19614.160624
-44.71632,146,19617.092361
85.391073,852,19639.731341
93.203298,352,19646.930406
0.550598,237,19657.23726
-17.388014,267,19662.720532
88.490265,659,19676.137913
91.022589,497,19690.942886
92.087279,422,19699.196607
88.600267,652,19716.81296
94.725131,244,19721.646378
94.626172,192,19725.389262
90.576197,531,19735.75723
79.593691,1205,19780.795912
80.856509,1129,19810.737995
88.277402,672,19830.815
80.282202,1166,19858.993948
94.250547,278,19864.69444
93.268234,349,19871.74505
95.0154,216,19876.116475
94.99889,213,19880.438353
90.945107,490,19894.853488
94.953803,223,19899.366266
90.129872,544,19910.482681
93.490997,332,19925.020677
91.469327,472,19934.550559
93.056485,361,19941.930121
91.589271,457,19956.978899
93.36121,237,19961.757054
88.549132,653,19975.002591
88.506362,657,19991.418675
15.150689,534,20002.319077
94.354903,226,20018.018856
-49.054131,1,20018.045789
92.766292,385,20025.859128
86.025365,814,20047.254264
9.22037,351,20054.402284
93.05943,363,20061.833268
87.212756,723,20087.348438
93.917572,289,20093.171316
93.263894,352,20100.364639
-47.027466,136,20103.155377
83.343252,977,20128.0186
89.692178,587,20144.856333
91.972912,437,20153.652481
93.20936,343,20160.620568
90.772887,516,20178.195691
21.04336,505,20188.545282
94.318269,272,20194.366494
95.162756,142,20197.289263
83.658164,131,20199.962603
93.717856,60,20207.161757
91.860405,424,20215.737548
95.340315,179,20219.389541
94.665753,226,20223.990048
9.133965,764,20243.38419
-27.973662,225,20247.979501
10.10904,481,20257.706256
79.584669,1208,20290.5725
86.92413,758,20310.839048
93.964915,294,20316.874253
89.266562,601,20335.184195
88.10935,681,20349.039282
88.559659,649,20368.095379
94.880617,109,20370.302528
85.160976,869,20392.655595
-17.338687,396,20400.821458
-32.725775,260,20406.162336
90.65399,510,20416.546475
87.504918,724,20436.554473
91.482753,461,20445.978575
94.264006,175,20458.805985
-19.139624,268,20464.249794
-2.078174,428,20472.944245
89.611997,588,20490.535813
83.911616,947,20510.000583
26.553714,859,20530.580718
86.59724,776,20554.24788
93.755804,311,20560.374548
15.691313,534,20570.841919
92.020256,442,20584.862705
91.862986,423,20593.145186
92.185752,426,20601.515734
82.372427,1036,20628.810905
88.606059,650,20648.619902
89.941614,560,20659.816171
7.751237,791,20684.938689
89.663071,587,20696.790231
93.417891,340,20703.632744
76.867467,1372,20744.267487
91.25765,482,20754.098669
87.943172,698,20776.371951
83.84269,951,20795.971905
91.763562,453,20812.534022
95.256174,151,20815.668731
91.154531,488,20825.681657
90.919628,501,20841.12929
91.024907,493,20851.23394
94.355127,204,20855.412609
85.104329,862,20878.767006
36.5667,463,20888.226253
-51.647827,1,20888.25315
79.864437,1185,20915.613212
93.823067,117,20918.028428
84.449371,906,20942.130533
89.163399,618,20954.56682
95.197691,102,20962.120817
-25.026251,281,20967.788203
94.97849,178,20971.401484
-25.721641,272,20976.85249
93.899483,292,20982.727201
93.307334,282,20993.458646
93.187123,85,20995.205772
-43.90818,280,21000.927351
89.433838,600,21013.123849
85.907452,820,21034.389361
93.931245,304,21040.672646
89.56152,595,21059.388479
-48.367234,1,21059.415479
-8.782451,320,21065.941348
94.69909,235,21070.74258
93.140096,369,21078.28812
21.448308,636,21099.506879
92.239231,398,21107.62007
95.499021,134,21110.382877
-27.770302,232,21120.197414
93.055406,366,21127.624448
94.893281,166,21131.073575
93.702883,71,21132.569615
94.901073,204,21136.742931
89.116044,621,21157.443759
91.890953,417,21165.831336
95.118254,173,21169.346843
93.634761,275,21174.841121
93.00238,157,21185.437184
95.161733,133,21188.137649
92.150653,47,21189.130912
82.29818,1040,21218.357877
86.17713,807,21234.738739
85.794212,826,21259.253407
92.075398,426,21267.907187
82.262897,1045,21293.556552
89.161076,613,21306.168217
93.919327,300,21315.073375
95.00257,155,21318.249224
90.573209,39,21319.036029
88.30032,676,21332.846464
94.385269,171,21342.021401
92.747463,392,21350.101376
91.988276,431,21358.859417
90.818227,279,21364.554211
93.776661,308,21376.865379
84.174441,930,21395.974676
13.808788,339,21413.468191
-10.518377,592,21425.687592
-35.575746,194,21429.723725
5.857015,420,21445.331045
-3.632574,450,21454.529079
-38.491691,293,21460.272484
80.506752,1152,21489.326401
6.180132,333,21496.23953
84.510338,910,21520.520755
90.121177,39,21521.310274
-38.132559,219,21525.80066
16.306492,772,21547.207366
90.107344,551,21558.529444
93.99812,282,21570.286411
93.771431,317,21576.78838
4.421655,322,21583.431758
89.684279,580,21602.231175
93.518041,293,21608.141373
90.316998,551,21619.315007
89.947561,572,21636.301328
37.585197,1517,21672.685836
88.798647,644,21690.402346
-20.60415,377,21697.996194
95.249822,180,21701.506827
91.747943,448,21710.315045
87.158971,743,21730.198322
91.356964,478,21739.666876
90.498896,42,21740.479134
95.44159,147,21743.381815
94.591992,243,21754.675097
88.21882,672,21767.856119
88.346555,665,21786.311111
91.028747,501,21796.557008
-13.561439,677,21817.133705
87.344507,735,21831.497841
91.197825,450,21848.021044
94.405096,243,21852.842468
79.345189,1219,21886.920201
92.712262,380,21894.552124
94.401977,261,21899.771623
92.413866,405,21913.360298
95.036069,126,21915.878229
88.070526,686,21929.297437
93.204208,131,21931.889384
78.635512,1264,21962.787715
93.136738,328,21977.094026
6.514209,495,21986.766988
4.09459,390,21994.334585
94.962148,111,21996.580855
92.251987,403,22010.645129
-100.996083,183,22014.232213
92.963398,357,22021.180831
94.926811,226,22025.67988
95.059777,158,22028.807224
95.383482,114,22034.679041
92.485836,398,22042.621128
86.677676,772,22062.73657
92.499567,107,22064.807586
91.40071,476,22074.100921
92.043071,430,22082.50767
81.656826,1084,22107.626809
89.588462,599,22126.687697
94.337009,260,22131.782276
94.719414,236,22136.622429
91.204663,483,22146.407878
87.97712,691,22164.861301
93.483294,53,22165.925701
84.190964,923,22191.80728
74.102511,14,22192.072744
87.164604,732,22207.12011
88.02158,690,22232.008265
92.58636,373,22239.630675
94.932394,204,22243.763505
91.781685,448,22258.78853
84.267555,927,22282.658277
94.299932,176,22286.218674
94.364051,84,22287.966391
84.647491,900,22306.349285
4.640162,516,22324.061019
88.071283,682,22338.015179
90.080803,539,22354.798238
21.577418,898,22377.125027
90.935479,490,22387.117055
18.333406,845,22407.428959
94.727131,232,22412.13719
95.384874,105,22414.317068
84.901098,883,22440.528162
94.549405,260,22445.80367
89.50688,596,22457.901814
93.769974,71,22459.329041
90.48128,523,22477.793675
82.324552,1035,22508.114838
87.763596,141,22510.973274
92.460668,90,22512.822763
-17.38039,271,22518.330805
91.441353,470,22527.865098
80.773892,1132,22560.513688
87.719314,710,22580.042964
-50.041838,1,22580.069883
19.860649,485,22589.976873
85.08705,874,22614.574899
86.336493,792,22638.114286
95.152336,124,22640.668794
89.042843,627,22653.73299
10.07072,696,22675.158312
89.902959,565,22686.710973
93.521333,324,22693.359632
85.189651,861,22718.579563
91.62954,453,22727.849178
94.796641,237,22738.059682
85.450572,850,22755.59795
88.230509,672,22775.269506
-2.969368,476,22785.021334
93.047132,341,22795.832329
93.453031,323,22802.402557
94.81637,246,22807.38392
93.550617,89,22809.200644
94.593032,83,22810.923299
70.225725,1774,22859.841148
-28.539306,410,22867.865494
91.592501,464,22877.355572
-20.486509,510,22894.721611
94.170296,224,22899.285599
90.172894,551,22910.49417
-16.056519,279,22916.179633
94.795494,205,22927.399218
-23.002171,310,22933.70731
91.243459,490,22943.65021
-58.831866,58,22944.84412
90.298007,529,22960.848409
92.015418,415,22969.257066
95.044572,192,22973.171072
95.254202,200,22977.209986
94.952296,219,22985.898984
93.291579,87,22987.639038
91.794783,443,22996.448798
94.982578,187,23000.089242
85.471187,848,23022.013676
88.713746,647,23035.185072
95.447674,128,23037.816713
24.635024,488,23053.727873
94.103282,294,23059.76968
81.420539,1096,23090.612318
18.216839,623,23103.327503
-1.612913,384,23116.731321
95.119948,99,23118.73217
87.674653,713,23133.259301
93.631213,323,23145.293427
94.730139,205,23149.478628
86.114235,807,23166.03576
95.126371,96,23174.064777
84.312484,924,23192.875684
91.725648,445,23207.688777
91.581941,469,23217.265766
21.375888,449,23226.401027
-25.939567,236,23235.956161
94.746916,203,23240.09494
88.143935,39,23240.891992
-25.12575,878,23258.872149
89.768092,581,23275.905914
87.937905,696,23290.0987
3.1866,600,23307.058257
89.987781,574,23318.709066
94.564668,222,23332.007472
93.522173,283,23337.753785
92.063104,427,23346.387568
93.315579,338,23353.208334
94.293653,211,23363.649411
94.489269,240,23368.510301
91.851659,450,23377.553745
92.771131,251,23382.667271
94.003658,307,23395.340148
94.244991,284,23401.138946
93.265864,353,23408.287653
94.650517,129,23410.932649
88.746297,649,23433.573814
95.256602,92,23435.397718
-5.370578,468,23444.911595
84.824193,195,23448.999173
92.076502,420,23465.418216
91.553944,464,23474.663721
94.394343,280,23480.379499
93.386288,348,23496.322208
93.415481,338,23503.188555
94.053062,231,23507.940335
90.941238,510,23518.327192
90.093269,560,23534.227247
86.023783,814,23558.259702
84.298139,918,23576.927019
90.951534,139,23579.737054
91.528625,35,23580.448876
-33.70324,289,23593.964176
-34.424668,508,23604.235157
-7.595382,314,23610.721823
80.729115,1138,23640.312585
87.400022,726,23659.580298
91.129583,467,23669.114124
88.837135,641,23689.006156
1.79291,191,23692.817385
93.359971,331,23699.217712
-42.302733,83,23700.854393
-13.348579,250,23705.726501
87.525574,720,23727.229239
89.227736,613,23739.173069
89.332019,607,23760.251606
-45.273816,153,23763.428119
94.349856,267,23768.851674
89.675565,583,23791.124499
89.706511,566,23802.616738
92.318422,401,23810.473396
-92.009494,1329,23848.647439
86.359986,501,23858.698949
-22.462462,278,23864.411586
94.425107,119,23866.784864
-0.979112,440,23883.755266
93.300034,307,23890.048903
85.681066,24,23890.507138
0.186385,269,23895.984735
90.645403,526,23908.767108
-17.111532,381,23916.547389
84.081883,22,23917.019703
90.926164,505,23927.337434
93.792703,141,23930.134318
92.371381,409,23945.995229
83.342634,964,23965.533264
93.911927,102,23977.339811
92.008444,440,23986.322812
93.021374,49,23987.301404
93.707256,172,23990.802389
95.740418,131,23993.444774
90.945394,504,24010.239417
93.908889,179,24013.867898
85.185376,869,24031.500415
95.164546,188,24041.857558
94.756924,221,24046.344732
92.636869,398,24054.468987
89.369414,596,24074.017019
-54.028948,140,24076.893182
9.175484,286,24082.749328
93.468085,320,24089.278787
-23.299338,408,24097.380956
80.960031,1126,24126.95124
90.295992,531,24145.923922
87.171839,741,24161.114823
94.740153,209,24173.499568
-9.819659,265,24178.930531
83.359474,975,24206.712646
83.732598,948,24226.270499
91.096334,490,24243.018369
93.196339,228,24247.675189
93.49042,309,24253.686044
94.331299,216,24258.186321
89.165062,619,24278.172039
84.406194,914,24303.813901
-16.911166,438,24312.82187
-38.249464,359,24320.09411
94.143316,258,24325.38199
91.357225,47,24326.350881
93.94406,301,24336.155624
93.027792,368,24343.509065
86.867321,763,24363.678263
92.963889,372,24371.290783
94.971735,211,24375.635742
-38.076272,156,24378.878694
84.847585,880,24403.028826
94.442365,207,24407.232521
-16.618201,261,24412.523311
-38.311594,248,24417.53086
93.728237,314,24427.961998
95.502207,176,24431.541845
88.343024,30,24432.160359
-27.983559,216,24436.616329
94.894542,216,24441.058504
-31.156457,236,24445.901721
90.554707,529,24461.221446
91.957282,432,24470.002028
94.116208,284,24475.796488
-24.803562,411,24489.379853
16.996485,513,24499.967324
87.556893,713,24521.472093
0.60776,465,24531.013427
92.168803,398,24539.253196
86.976139,745,24562.190817
-50.669264,126,24564.790627
-7.289406,339,24571.73102
7.111991,648,24589.491571
-50.796397,1,24589.517201
92.671996,389,24597.129975
-29.406574,210,24601.272832
-29.722997,207,24605.293514
89.247614,613,24621.304969
4.551297,466,24630.552259
-1.056017,389,24641.419029
13.912011,488,24650.948476
92.443863,402,24658.974724
90.078822,569,24674.356116
88.522304,656,24687.674371
90.816829,500,24705.208877
88.27174,669,24718.9802
88.671393,634,24739.743687
87.80382,706,24753.95537
83.780452,953,24778.282555
86.848496,26,24778.771239
95.242114,209,24783.018136
88.137633,685,24803.359359
93.715336,315,24809.721081
94.393324,241,24814.628021
4.952836,572,24831.574865
95.184327,194,24835.486247
94.349637,233,24840.186079
-14.01554,297,24846.222275
93.184878,54,24847.33284
93.520092,335,24858.214368
88.18223,673,24872.036166
94.573723,109,24874.274297
86.619342,779,24894.89999
91.974646,436,24903.918172
91.42744,469,24920.519396
94.073685,188,24924.23253
87.35252,733,24938.968041
89.027228,619,24956.567345
-40.508052,188,24960.321206
94.050722,194,24964.288856
-22.032115,291,24970.184298
-15.766825,189,24980.873912
94.949894,95,24982.733126
92.862877,343,24989.419725
93.231512,59,24990.584426
91.424482,463,25000.028535
-13.021079,240,25004.878792
94.2795,66,25009.742834
85.282748,856,25027.257306
2.234032,375,25041.956431
94.609415,251,25047.086219
8.786204,261,25052.41413
93.087869,374,25059.952486
11.505152,346,25073.276659
93.262888,353,25080.50441
-41.62727,189,25084.32862
-32.795375,428,25092.941023
89.657253,580,25109.519074
85.327402,856,25126.975589
84.625132,23,25127.458882
92.683933,390,25141.55642
86.387144,26,25142.109895
9.606331,538,25152.988719
94.964078,229,25157.612869
78.542613,227,25169.523798
92.405155,376,25177.183272
90.255039,542,25188.261193
90.110371,556,25204.784679
-51.003857,83,25206.523408
94.330254,263,25211.876654
94.558489,100,25213.917579
92.582989,405,25222.238434
91.671161,276,25234.192878
84.675186,897,25252.571398
-49.632505,1,25252.598635
91.331371,473,25265.864457
80.928163,1127,25299.311836
87.089828,746,25314.631267
90.184541,548,25336.270179
81.649607,1085,25382.635401
86.533255,784,25398.602582
91.918559,439,25414.122888
21.777545,774,25429.968116
83.937781,938,25456.418479
93.63449,327,25463.049679
89.903321,572,25481.842399
80.610883,1145,25510.769152
78.280688,16,25511.119779
91.733047,447,25520.193792
25.252371,911,25546.245119
93.718349,61,25547.490011
93.963694,166,25550.822969
93.544009,337,25557.66921
90.504923,527,25575.23552
92.980342,358,25582.572098
92.584858,376,25590.170994
85.648624,831,25614.595951
93.64083,307,25620.829793
89.425249,603,25638.966069
90.09054,562,25650.285371
80.853486,1134,25679.623396
90.54061,206,25683.834344
85.03145,871,25706.534868
92.99443,369,25714.074069
93.599336,321,25720.632415
91.973039,440,25735.812044
91.749406,453,25745.055369
93.779791,321,25751.599482
82.674304,1024,25781.07781
94.64897,224,25785.71323
23.569544,840,25812.349801
15.574542,635,25825.130645
86.096136,804,25847.894809
94.868064,111,25850.191073
89.895886,572,25867.876948
84.919389,879,25885.800865
95.186603,200,25889.884403
95.095041,199,25897.77781
90.27447,544,25908.83581
93.959995,240,25913.744863
95.25164,129,25916.408243
92.535192,381,25932.962379
88.871344,636,25945.909282
90.183732,530,25962.676426
89.714074,583,25974.491433
95.228545,166,25977.926763
81.297769,1103,26010.707807
81.483162,1089,26039.712993
10.397846,910,26065.650027
87.452579,722,26080.186496
82.219095,1045,26108.311248
89.287399,595,26126.208967
88.13835,86,26127.971697
89.323439,605,26140.3354
-1.386407,685,26159.459684
90.357374,521,26170.032399
13.976395,1136,26199.406988
92.554161,386,26207.177349
90.942667,502,26226.402131
14.16487,355,26233.571845
93.646457,175,26237.078943
91.943177,447,26246.065731
94.816225,226,26257.210342
92.159737,409,26265.426528
92.337756,44,26266.344123
83.975663,38,26267.116297
85.857051,827,26288.711244
94.357825,92,26290.59797
90.393619,531,26301.425254
91.144748,483,26317.577181
94.49349,270,26323.074188
95.276247,112,26325.33712
18.226196,934,26350.139579
94.535206,221,26354.643171
95.471457,153,26357.819694
94.165668,244,26362.829275
93.103941,365,26370.266079
94.359476,95,26379.099623
89.224477,490,26389.062251
82.101603,1053,26415.734359
-33.132744,226,26420.312704
93.025116,337,26427.153053
86.637548,778,26448.495249
94.009551,296,26454.442185
94.528364,84,26456.170519
93.797028,216,26460.541177
91.652442,459,26473.876839
95.205776,92,26475.744998
93.488155,344,26482.695293
88.965791,635,26502.292672
-51.566318,52,26503.320978
94.600915,95,26505.270782
-3.548686,557,26516.746601
89.251163,613,26536.393042
-15.325174,709,26550.78895
81.437165,1092,26581.484169
83.573748,963,26611.08055
78.09206,285,26616.911321
-14.729342,283,26622.722351
86.32349,790,26645.286996
20.673637,703,26659.454168
87.611743,710,26679.860256
93.271046,359,26687.106642
-50.419868,300,26700.683501
15.261135,625,26713.315036
-49.431833,148,26716.310045
89.889323,571,26733.409179
-14.083214,490,26743.317106
87.804743,701,26765.150411
93.06487,348,26772.116485
93.425952,328,26778.75731
-56.306445,109,26780.942552
-12.07962,570,26799.668894
-22.375364,359,26806.861398
93.506775,258,26812.035022
95.197681,162,26815.316152
93.8813,283,26827.867732
89.09375,617,26840.519258
91.958141,433,26849.425214
87.829965,703,26870.38229
89.269054,614,26882.961535
84.088913,933,26907.733273
94.091275,299,26913.785296
94.099201,264,26924.932921
93.247921,355,26932.133344
90.587379,528,26942.556732
94.576672,253,26957.125664
85.17462,867,26974.623295
90.8946,501,26992.64617
15.414919,726,27007.334386
92.749657,103,27009.356867
88.479112,660,27028.497218
94.511077,250,27033.384439
-42.449966,230,27037.902519
94.002439,159,27041.007487
91.00201,498,27081.871501
82.127924,1049,27109.595937
89.433172,593,27121.353928
88.060602,689,27141.356264
90.466283,543,27152.403149
94.73311,223,27156.911716
91.473621,451,27173.297469
95.197012,215,27177.617345
85.750501,24,27178.070894
79.067012,1235,27206.28789
83.617885,762,27221.674433
80.673642,1137,27249.855306
91.711346,444,27267.068689
-34.125942,329,27273.733926
86.82982,760,27288.935669
93.401313,339,27300.931441
92.473653,373,27308.3862
93.358429,327,27314.829806
81.204573,1107,27344.175745
86.977263,754,27367.890009
9.426051,847,27385.116915
94.037566,136,27394.599247
0.858099,485,27404.434286
89.775778,575,27416.257258
87.973377,695,27437.129156
93.73673,320,27443.621985
94.243848,222,27448.070548
84.282757,921,27477.212538
94.166871,283,27482.978586
91.936372,441,27497.426717
87.024959,745,27512.632404
92.014887,290,27527.584038
95.252626,111,27529.891013
91.712655,450,27539.075417
79.921703,1185,27567.497108
-435.536778,6000,27740.74111
4.034425,681,27754.686771
10.792924,278,27766.609661
-11.358121,254,27771.763277
85.042201,874,27789.382481
85.38288,854,27810.888494
15.181662,332,27817.717296
94.436944,135,27820.441725
19.405449,1213,27849.342428
91.582027,448,27861.954887
-36.775637,356,27869.154411
81.666326,1085,27895.631676
89.67887,593,27907.500403
93.808322,256,27918.849169
93.364876,345,27925.777608
88.621029,654,27938.864326
91.424715,38,27939.654731
87.246344,739,27959.671638
91.622798,464,27969.055213
95.38102,150,27981.334504
94.4902,248,27986.393209
94.833855,189,27990.254808
89.59853,592,28002.424825
93.848452,204,28012.075077
94.610263,216,28016.531681
88.933649,639,28029.55941
89.726573,584,28049.319418
93.500781,55,28050.46081
90.260991,537,28061.400777
95.518361,140,28064.252502
95.28868,105,28066.422687
87.884583,699,28086.41468
94.51029,239,28091.243686
10.150179,423,28099.758524
94.894092,98,28105.350305
-31.994549,163,28108.639203
89.937457,576,28120.299771
89.680329,585,28152.374389
-9.461891,191,28156.217902
84.249689,238,28160.974854
10.66426,246,28165.937784
-0.939737,632,28184.712361
94.710725,222,28189.123779
-20.371578,365,28196.433004
89.87486,573,28213.55744
-17.693467,580,28225.197776
91.582194,458,28234.420815
83.927183,946,28261.901087
-3.597218,476,28283.158119
-13.604593,282,28288.89603
88.161291,679,28302.729309
94.527567,200,28306.74466
86.686442,294,28318.441298
89.374918,597,28330.512927
94.813966,234,28335.269686
91.512583,439,28366.220837
23.740971,425,28374.838153
24.910618,883,28428.202699
-47.50126,31,28428.853627
91.796381,450,28438.043487
87.283687,734,28457.999166
-10.218399,252,28463.148016
91.000111,486,28473.12646
92.559257,396,28485.444218
15.386199,664,28499.040248
90.799675,520,28515.345098
92.360843,93,28517.250041
-50.414881,7,28517.39113
94.110814,286,28523.206975
91.730428,448,28532.273074
91.118638,242,28537.17123
91.383168,464,28550.917919
-31.207128,219,28555.35151
82.907286,1005,28580.946929
89.536798,589,28593.02311
95.32171,149,28596.055359
4.867855,356,28608.685612
